race,date,city_wapo,state,body_camera,AGENCYNAME,POL_BWC,PERS_TRN_ACAD,PERS_TRN_FIELD,POL_COMP_EXTINV,POL_INV_INJRY,POL_INV_DTH,POL_INV_DCHG_GUN,PERS_CULTURE,PERS_CONFLICT,PERS_TOTAL,PERS_WHITE,FRAC_WHITE,PERS_BLACK,FRAC_BLACK,PERS_HISP,FRAC_HISP,PERS_AMIND,FRAC_AMIND,PERS_ASIAN,FRAC_ASIAN,PERS_HAWPI,FRAC_HAWPI,PERS_MULTI,FRAC_MULTI,PERS_UNK,FRAC_UNK
W,2016-09-30,Belleville,MI,0,MICHIGAN STATE POLICE,0,1320,680,0,0,0,0,0,0,1863,1651,0.8862050456253355,120,0.0644122383252818,50,0.026838432635534086,28,0.015029522275899088,14,0.007514761137949544,0,0.0,0,0.0,0,0.0
B,2016-09-30,Newark,NJ,0,NEWARK POLICE,0,1160,320,0,1,1,1,0,0,955,228,0.2387434554973822,328,0.34345549738219894,397,0.4157068062827225,0,0.0,2,0.0020942408376963353,0,0.0,0,0.0,0,0.0
B,2016-09-30,Columbus,OH,0,COLUMBUS POLICE DEPARTMENT,1,1120,600,0,1,1,1,0,1,1802,1566,0.8690344062153164,187,0.10377358490566038,19,0.010543840177580466,3,0.001664816870144284,20,0.011098779134295227,7,0.00388457269700333,0,0.0,0,0.0
W,2016-10-01,Hometown,WV,0,SAINT ALBANS POLICE DEPARTMENT,0,840,504,0,0,1,0,0,0,24,22,0.9166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08333333333333333,0,0.0
B,2016-10-01,Los Angeles,CA,1,LOS ANGELES POLICE DEPARTMENT,1,912,2080,0,0,0,0,1,1,9809,3242,0.330512794372515,1025,0.10449587113875013,4513,0.4600876745845652,34,0.0034662045060658577,738,0.0752370272199001,231,0.02354980120297686,0,0.0,26,0.0026506269752268326
H,2016-10-02,Los Angeles,CA,1,LOS ANGELES POLICE DEPARTMENT,1,912,2080,0,0,0,0,1,1,9809,3242,0.330512794372515,1025,0.10449587113875013,4513,0.4600876745845652,34,0.0034662045060658577,738,0.0752370272199001,231,0.02354980120297686,0,0.0,26,0.0026506269752268326
B,2016-10-02,Markham,IL,0,EAST HAZEL CREST POLICE DEPARTMENT,0,480,480,0,0,1,1,0,0,9,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-10-03,Lynn,MA,0,LYNN POLICE DEPARTMENT,0,960,720,0,1,1,1,0,0,181,152,0.8397790055248618,8,0.04419889502762431,16,0.08839779005524862,1,0.0055248618784530384,4,0.022099447513812154,0,0.0,0,0.0,0,0.0
H,2016-10-04,Riverview,FL,0,HILLSBOROUGH COUNTY SHERIFF'S OFFICE,0,1180,360,0,0,0,0,0,0,1226,882,0.7194127243066885,114,0.0929853181076672,178,0.14518760195758565,5,0.004078303425774877,12,0.009787928221859706,2,0.0016313213703099511,32,0.026101141924959218,1,0.0008156606851549756
W,2016-10-04,Springdale,AR,0,SPRINGDALE POLICE DEPARTMENT,1,524,560,0,0,1,0,0,0,141,119,0.8439716312056738,1,0.0070921985815602835,15,0.10638297872340426,2,0.014184397163120567,1,0.0070921985815602835,2,0.014184397163120567,1,0.0070921985815602835,0,0.0
W,2016-10-04,Hessel,MI,0,MICHIGAN STATE POLICE,0,1320,680,0,0,0,0,0,0,1863,1651,0.8862050456253355,120,0.0644122383252818,50,0.026838432635534086,28,0.015029522275899088,14,0.007514761137949544,0,0.0,0,0.0,0,0.0
W,2016-10-05,Boulder,CO,0,BOULDER POLICE DEPARTMENT,1,848,920,0,0,1,0,1,1,181,155,0.856353591160221,9,0.049723756906077346,13,0.0718232044198895,1,0.0055248618784530384,3,0.016574585635359115,0,0.0,0,0.0,0,0.0
W,2016-10-05,Moncks Corner,SC,0,BERKELEY COUNTY SHERIFF'S OFFICE,1,488,504,0,1,1,1,0,0,153,126,0.8235294117647058,26,0.16993464052287582,1,0.006535947712418301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-07,Macon,GA,0,BIBB COUNTY SHERIFF'S OFFICE,1,40,540,0,0,0,0,0,0,447,225,0.5033557046979866,215,0.4809843400447427,3,0.006711409395973154,0,0.0,4,0.008948545861297539,0,0.0,0,0.0,0,0.0
W,2016-10-07,Fort Wayne,IN,0,CHURUBUSCO POLICE DEPARTMENT,1,640,80,0,1,1,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-10-07,Killeen,AL,0,FLORENCE POLICE DEPARTMENT,1,420,480,1,1,1,0,1,0,110,102,0.9272727272727272,6,0.05454545454545454,2,0.01818181818181818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-07,Alexandria,LA,0,RAPIDES PARISH SHERIFF'S OFFICE,1,540,240,0,0,0,0,0,0,512,359,0.701171875,144,0.28125,6,0.01171875,2,0.00390625,1,0.001953125,0,0.0,0,0.0,0,0.0
W,2016-10-07,Benton,AR,0,SHANNON HILLS POLICE DEPARTMENT,1,520,120,0,1,1,0,0,0,1,-1,-1.0,-8,-8.0,-8,-8.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0
H,2016-10-08,Federal Way,WA,0,FEDERAL WAY POLICE DEPARTMENT,0,720,680,0,0,1,1,0,1,130,93,0.7153846153846154,2,0.015384615384615385,6,0.046153846153846156,0,0.0,14,0.1076923076923077,11,0.08461538461538462,4,0.03076923076923077,0,0.0
W,2016-10-08,Modesto,CA,0,MODESTO POLICE DEPARTMENT,1,880,800,0,1,1,1,1,1,220,139,0.6318181818181818,4,0.01818181818181818,36,0.16363636363636364,2,0.00909090909090909,8,0.03636363636363636,1,0.004545454545454545,6,0.02727272727272727,24,0.10909090909090909
W,2016-10-08,Fort Wayne,IN,0,MARKLE POLICE DEPARTMENT,1,600,960,0,1,1,1,0,0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-09,Syracuse,NY,0,SYRACUSE CITY POLICE DEPARTMENT,0,659,420,1,1,1,1,0,0,412,368,0.8932038834951457,30,0.07281553398058252,10,0.024271844660194174,2,0.0048543689320388345,2,0.0048543689320388345,0,0.0,0,0.0,0,0.0
W,2016-10-09,Scottsdale,AZ,0,ARIZONA DEPARTMENT OF PUBLIC SAFETY,1,1120,480,0,0,0,0,0,0,1144,908,0.7937062937062938,25,0.021853146853146852,190,0.1660839160839161,11,0.009615384615384616,10,0.008741258741258742,0,0.0,0,0.0,0,0.0
H,2016-10-10,Irvine,CA,0,CALIFORNIA HIGHWAY PATROL,0,0,0,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
N,2016-10-10,Midland,TX,0,MIDLAND POLICE DEPARTMENT,0,704,680,0,0,1,0,0,0,182,126,0.6923076923076923,8,0.04395604395604396,46,0.25274725274725274,1,0.005494505494505495,0,0.0,1,0.005494505494505495,0,0.0,0,0.0
W,2016-10-10,Westlake,OH,0,ASHLEY POLICE DEPARTMENT,0,860,200,0,1,1,0,1,1,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A,2016-10-11,Seattle,WA,0,SEATTLE POLICE DEPARTMENT,1,720,2088,1,1,1,1,0,1,1373,1004,0.7312454479242535,118,0.08594319009468318,67,0.04879825200291333,25,0.01820830298616169,89,0.06482155863073562,14,0.010196649672250545,37,0.026948288419519302,19,0.013838310269482883
W,2016-10-11,Concord,CA,0,CONTRA COSTA COUNTY SHERIFF'S OFFICE/CORONER,1,1020,640,0,1,1,0,0,0,601,424,0.7054908485856906,44,0.07321131447587355,88,0.1464226289517471,0,0.0,24,0.03993344425956739,18,0.029950083194675542,2,0.0033277870216306157,1,0.0016638935108153079
W,2016-10-12,Livingston Parish,LA,0,LIVINGSTON PARISH SHERIFF'S OFFICE,1,400,700,0,0,0,0,1,1,278,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,278,1.0
B,2016-10-12,Boston,MA,0,BOSTON POLICE DEPARTMENT,1,1128,272,0,0,0,0,0,0,2148,1430,0.6657355679702048,481,0.2239292364990689,190,0.08845437616387337,0,0.0,47,0.021880819366852888,0,0.0,0,0.0,0,0.0
W,2016-10-12,Morehead,KY,0,KENTUCKY STATE POLICE,0,985,80,0,0,0,0,0,0,1065,1021,0.9586854460093897,28,0.02629107981220657,7,0.006572769953051643,0,0.0,6,0.005633802816901409,0,0.0,0,0.0,3,0.0028169014084507044
W,2016-10-13,Kent,WA,0,KENT POLICE DEPARTMENT,0,720,760,0,0,1,0,0,0,144,119,0.8263888888888888,7,0.04861111111111111,4,0.027777777777777776,1,0.006944444444444444,5,0.034722222222222224,6,0.041666666666666664,1,0.006944444444444444,1,0.006944444444444444
W,2016-10-13,Grants Pass,OR,0,JACKSONVILLE POLICE DEPARTMENT,0,640,640,0,0,0,0,0,0,5,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-10-14,Beaumont,TX,0,BEAUMONT POLICE DEPARTMENT,0,643,880,0,0,1,0,0,0,254,200,0.7874015748031497,37,0.14566929133858267,16,0.06299212598425197,0,0.0,0,0.0,0,0.0,1,0.003937007874015748,0,0.0
H,2016-10-14,Oak Cliff,TX,0,DALLAS POLICE DEPARTMENT,1,1630,960,1,0,1,0,0,0,3408,1707,0.5008802816901409,886,0.25997652582159625,706,0.20715962441314553,22,0.006455399061032864,77,0.022593896713615023,0,0.0,0,0.0,10,0.0029342723004694834
W,2016-10-14,San Francisco,CA,0,SAN FRANCISCO POLICE DEPARTMENT,1,1304,640,1,0,1,1,0,0,2356,1181,0.5012733446519525,222,0.09422750424448217,383,0.16256366723259763,7,0.0029711375212224107,385,0.16341256366723259,140,0.059422750424448216,0,0.0,38,0.016129032258064516
W,2016-10-16,Austin,TX,0,AUSTIN POLICE DEPARTMENT,1,1200,560,1,0,0,0,1,0,1812,1232,0.6799116997792495,178,0.09823399558498896,358,0.19757174392935983,4,0.002207505518763797,40,0.02207505518763797,0,0.0,0,0.0,0,0.0
W,2016-10-16,Santa Cruz,CA,0,WATSONVILLE POLICE DEPARTMENT,0,888,880,0,1,1,1,0,0,69,25,0.36231884057971014,0,0.0,39,0.5652173913043478,0,0.0,1,0.014492753623188406,1,0.014492753623188406,1,0.014492753623188406,2,0.028985507246376812
H,2016-10-17,Miami,FL,0,MIAMIDADE POLICE DEPARTMENT,1,770,2080,0,0,1,0,0,0,2723,550,0.20198310686742563,559,0.2052882849798017,1579,0.5798751377157547,0,0.0,0,0.0,0,0.0,0,0.0,35,0.012853470437017995
W,2016-10-17,Benton,AR,0,SHANNON HILLS POLICE DEPARTMENT,1,520,120,0,1,1,0,0,0,1,-1,-1.0,-8,-8.0,-8,-8.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0
W,2016-10-17,Holiday,FL,0,PASCO COUNTY SHERIFF'S OFFICE,1,770,1020,0,0,0,0,0,0,545,471,0.8642201834862385,8,0.014678899082568808,51,0.09357798165137615,1,0.001834862385321101,1,0.001834862385321101,3,0.005504587155963303,10,0.01834862385321101,0,0.0
B,2016-10-18,Benton Harbor,MI,1,CHIKAMING TOWNSHIP POLICE DEPARTMENT,1,594,200,0,1,1,1,0,0,-4,-4,1.0,-9,2.25,-9,2.25,-9,2.25,-9,2.25,-9,2.25,-9,2.25,-9,2.25
B,2016-10-18,Bronx,NY,0,NEW YORK CITY POLICE DEPARTMENT,1,801,960,0,0,0,0,1,0,36050,18128,0.5028571428571429,5462,0.15151178918169209,9681,0.26854368932038836,22,0.0006102635228848821,2481,0.06882108183079057,0,0.0,0,0.0,276,0.007656033287101249
H,2016-10-18,Tulsa,OK,0,TULSA POLICE DEPARTMENT,0,960,640,0,0,0,0,1,1,728,552,0.7582417582417582,64,0.08791208791208792,23,0.03159340659340659,78,0.10714285714285714,11,0.01510989010989011,0,0.0,0,0.0,0,0.0
W,2016-10-18,Paris,KY,0,KENTUCKY STATE POLICE,0,985,80,0,0,0,0,0,0,1065,1021,0.9586854460093897,28,0.02629107981220657,7,0.006572769953051643,0,0.0,6,0.005633802816901409,0,0.0,0,0.0,3,0.0028169014084507044
W,2016-10-19,Willoughby,OH,0,BEACHWOOD POLICE DEPARTMENT,0,690,480,0,0,0,0,0,0,42,40,0.9523809523809523,1,0.023809523809523808,0,0.0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,0,0.0
H,2016-10-19,Henderson,NV,0,NEVADA HIGHWAY PATROL,1,1000,560,0,0,1,1,0,0,477,389,0.8155136268343816,15,0.031446540880503145,43,0.09014675052410902,3,0.006289308176100629,16,0.033542976939203356,2,0.0041928721174004195,0,0.0,9,0.018867924528301886
W,2016-10-20,Jacksonville,FL,0,JACKSONVILLE SHERIFF'S OFFICE,0,790,560,0,1,1,0,0,0,1577,1182,0.7495244134432467,268,0.1699429296131896,82,0.05199746353836398,7,0.004438807863031071,35,0.02219403931515536,2,0.0012682308180088776,1,0.0006341154090044388,0,0.0
N,2016-10-21,Muckleshoot Indian Reservation,WA,0,BUCKLEY POLICE DEPARTMENT,0,720,480,0,1,1,1,0,0,10,9,0.9,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-10-21,Tulsa,OK,0,TULSA POLICE DEPARTMENT,0,960,640,0,0,0,0,1,1,728,552,0.7582417582417582,64,0.08791208791208792,23,0.03159340659340659,78,0.10714285714285714,11,0.01510989010989011,0,0.0,0,0.0,0,0.0
W,2016-10-22,Westover,AL,0,SHELBY COUNTY SHERIFF'S OFFICE,0,540,540,0,1,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
W,2016-10-23,Peterson,MN,0,ROCHESTER POLICE DEPARTMENT,1,0,848,0,1,1,1,1,1,134,125,0.9328358208955224,3,0.022388059701492536,3,0.022388059701492536,1,0.007462686567164179,2,0.014925373134328358,0,0.0,0,0.0,0,0.0
W,2016-10-23,Edmonton,KY,0,KENTUCKY STATE POLICE,0,985,80,0,0,0,0,0,0,1065,1021,0.9586854460093897,28,0.02629107981220657,7,0.006572769953051643,0,0.0,6,0.005633802816901409,0,0.0,0,0.0,3,0.0028169014084507044
B,2016-10-23,Colorado Springs,CO,0,COLORADO SPRINGS POLICE DEPARTMENT,1,993,600,0,1,1,1,0,0,643,522,0.8118195956454122,32,0.049766718506998445,67,0.104199066874028,3,0.004665629860031105,19,0.029548989113530325,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,BENOIT POLICE DEPARTMENT,0,0,0,0,1,1,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
B,2016-10-24,North St. Louis,MO,0,MECHANICSVILLE POLICE DEPARTMENT,0,640,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,SEYMOUR POLICE DEPARTMENT,0,630,80,0,1,1,1,0,0,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,ISOLA POLICE DEPARTMENT,0,192,2560,0,1,1,1,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,BINGEN-WHITE SALMONBINGEN POLICE DEPARTMENT,0,720,480,0,0,1,0,0,0,5,4,0.8,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,OKOBOJI POLICE DEPARTMENT,0,480,0,0,0,0,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,SUMNER POLICE DEPARTMENT,0,0,0,0,0,0,0,0,0,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,BOROUGH OF PINE BEACH POLICE DEPARTMENT,1,733,240,0,1,1,1,0,0,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,OXFORD POLICE DEPARTMENT,1,1000,60,0,1,1,1,1,1,16,14,0.875,0,0.0,2,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,GAINESVILLE POLICE DEPARTMENT,1,408,534,0,1,1,1,0,0,98,84,0.8571428571428571,6,0.061224489795918366,7,0.07142857142857142,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,0,0.0
B,2016-10-24,North St. Louis,MO,0,SAINT LOUIS CITY POLICE DEPARTMENT,1,1110,480,0,0,0,0,0,0,1175,743,0.6323404255319149,392,0.33361702127659576,23,0.01957446808510638,4,0.003404255319148936,13,0.011063829787234043,0,0.0,0,0.0,0,0.0
B,2016-10-25,Little Rock,AR,0,LITTLE ROCK POLICE DEPARTMENT,0,960,480,0,0,0,0,0,0,528,339,0.6420454545454546,164,0.3106060606060606,18,0.03409090909090909,4,0.007575757575757576,3,0.005681818181818182,0,0.0,0,0.0,0,0.0
W,2016-10-25,Elkton,MD,0,MARYLAND STATE POLICE,0,208,64,0,0,0,0,0,0,1429,1193,0.834849545136459,180,0.12596221133659902,32,0.02239328201539538,0,0.0,20,0.013995801259622114,1,0.0006997900629811056,3,0.002099370188943317,0,0.0
W,2016-10-25,Elkton,MD,0,MARYLAND STATE POLICE,0,208,64,0,0,0,0,0,0,1429,1193,0.834849545136459,180,0.12596221133659902,32,0.02239328201539538,0,0.0,20,0.013995801259622114,1,0.0006997900629811056,3,0.002099370188943317,0,0.0
W,2016-10-25,Lincoln,CA,0,PLACER COUNTY SHERIFF'S OFFICE/CORONER,1,664,640,0,0,0,0,0,0,236,220,0.9322033898305084,1,0.00423728813559322,9,0.038135593220338986,2,0.00847457627118644,4,0.01694915254237288,0,0.0,0,0.0,0,0.0
B,2016-10-26,Carrollton,TX,0,CARROLLTON POLICE DEPARTMENT,1,740,676,1,0,1,0,0,0,161,143,0.8881987577639752,10,0.062111801242236024,3,0.018633540372670808,0,0.0,3,0.018633540372670808,1,0.006211180124223602,1,0.006211180124223602,0,0.0
W,2016-10-26,Bartlesville,OK,0,WASHINGTON COUNTY SHERIFF'S OFFICE,1,640,240,0,0,1,0,0,0,37,36,0.972972972972973,0,0.0,0,0.0,1,0.02702702702702703,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-10-27,Billings,MT,0,BILLINGS POLICE DEPARTMENT,0,480,560,0,1,1,1,0,0,148,140,0.9459459459459459,2,0.013513513513513514,3,0.02027027027027027,1,0.006756756756756757,1,0.006756756756756757,1,0.006756756756756757,0,0.0,0,0.0
B,2016-10-27,San Antonio,TX,0,SAN ANTONIO POLICE DEPARTMENT,1,1320,560,1,1,1,0,0,0,2244,905,0.40329768270944744,102,0.045454545454545456,1187,0.5289661319073083,0,0.0,17,0.007575757575757576,6,0.00267379679144385,27,0.012032085561497326,0,0.0
H,2016-10-27,Elberton,GA,0,GEORGIA STATE PATROL,0,1078,480,0,1,1,0,0,0,1062,888,0.8361581920903954,146,0.1374764595103578,14,0.013182674199623353,0,0.0,6,0.005649717514124294,1,0.0009416195856873823,7,0.006591337099811676,0,0.0
W,2016-10-28,Morris,MN,0,TRAVERSE COUNTY SHERIFF'S OFFICE,0,0,40,0,1,1,1,0,0,6,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-28,Sacramento,CA,0,CALIFORNIA HIGHWAY PATROL,0,0,0,0,0,0,0,0,0,-18,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0,-18,1.0
A,2016-10-28,North Royalton,OH,0,PARMA HEIGHTS POLICE DEPARTMENT,0,681,720,0,0,0,0,0,0,31,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
B,2016-10-30,Boston,MA,0,BOSTON POLICE DEPARTMENT,1,1128,272,0,0,0,0,0,0,2148,1430,0.6657355679702048,481,0.2239292364990689,190,0.08845437616387337,0,0.0,47,0.021880819366852888,0,0.0,0,0.0,0,0.0
W,2016-10-30,Kingman,AZ,0,YAVAPAI COUNTY SHERIFF'S OFFICE,1,800,700,0,0,0,0,0,0,135,117,0.8666666666666667,0,0.0,16,0.11851851851851852,0,0.0,2,0.014814814814814815,0,0.0,0,0.0,0,0.0
H,2016-10-30,Corpus Christi,TX,0,CORPUS CHRISTI POLICE DEPARTMENT,1,1210,960,0,0,0,0,1,0,489,233,0.47648261758691207,13,0.026584867075664622,235,0.48057259713701433,6,0.012269938650306749,0,0.0,0,0.0,2,0.00408997955010225,0,0.0
B,2016-10-31,Torrance,CA,0,TORRANCE POLICE DEPARTMENT,0,1040,1022,0,1,1,1,1,1,207,134,0.6473429951690821,13,0.06280193236714976,33,0.15942028985507245,0,0.0,25,0.12077294685990338,0,0.0,0,0.0,2,0.00966183574879227
H,2016-10-31,Chatsworth,CA,0,LOS ANGELES COUNTY SHERIFF'S DEPARTMENT,0,880,1040,1,0,0,0,1,1,9351,3659,0.39129504865789755,841,0.08993690514383489,4171,0.4460485509571169,24,0.0025665704202759063,656,0.07015292482087478,0,0.0,0,0.0,0,0.0
W,2016-10-31,Brookville,OH,0,ARCANUM POLICE DEPARTMENT,0,650,200,0,1,1,0,0,0,4,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-11-01,Carson City,NV,0,NEVADA HIGHWAY PATROL,1,1000,560,0,0,1,1,0,0,477,389,0.8155136268343816,15,0.031446540880503145,43,0.09014675052410902,3,0.006289308176100629,16,0.033542976939203356,2,0.0041928721174004195,0,0.0,9,0.018867924528301886
W,2016-11-02,Houma,LA,1,TERREBONNE PARISH SHERIFF'S OFFICE,1,616,384,0,0,0,0,0,0,313,247,0.7891373801916933,52,0.16613418530351437,3,0.009584664536741214,7,0.022364217252396165,3,0.009584664536741214,0,0.0,0,0.0,1,0.003194888178913738
W,2016-11-02,West Jordan,UT,0,WEST JORDAN CITY POLICE DEPARTMENT,1,687,640,0,1,1,0,0,0,112,107,0.9553571428571429,0,0.0,4,0.03571428571428571,0,0.0,1,0.008928571428571428,0,0.0,0,0.0,0,0.0
B,2016-11-03,Salisbury,NC,0,SPENCER POLICE DEPARTMENT,1,647,504,0,1,1,1,0,0,13,12,0.9230769230769231,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,0,0.0,0,0.0
W,2016-11-03,Loganville,GA,0,WALTON COUNTY SHERIFF'S DEPARTMENT,0,480,320,0,1,1,1,0,0,129,117,0.9069767441860465,11,0.08527131782945736,0,0.0,0,0.0,1,0.007751937984496124,0,0.0,0,0.0,0,0.0
H,2016-11-04,Palm Springs,CA,0,HEMET POLICE DEPARTMENT,1,920,700,0,0,0,0,0,0,61,45,0.7377049180327869,1,0.01639344262295082,12,0.19672131147540983,0,0.0,1,0.01639344262295082,1,0.01639344262295082,1,0.01639344262295082,0,0.0
H,2016-11-04,New York,NY,0,NEW YORK CITY POLICE DEPARTMENT,1,801,960,0,0,0,0,1,0,36050,18128,0.5028571428571429,5462,0.15151178918169209,9681,0.26854368932038836,22,0.0006102635228848821,2481,0.06882108183079057,0,0.0,0,0.0,276,0.007656033287101249
W,2016-11-05,Lealman,FL,0,PINELLAS COUNTY SHERIFF'S OFFICE,0,790,880,0,0,0,0,0,0,1486,1199,0.806864064602961,189,0.1271870794078062,81,0.05450874831763122,1,0.0006729475100942127,11,0.007402422611036339,3,0.002018842530282638,2,0.0013458950201884253,0,0.0
W,2016-11-05,Clendenin,WV,0,CHARLESTON POLICE DEPARTMENT,1,800,752,0,0,0,0,1,1,163,154,0.9447852760736196,9,0.05521472392638037,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-11-05,Gladewater,TX,1,GREGG COUNTY SHERIFF'S OFFICE,1,680,0,0,1,1,1,0,0,105,90,0.8571428571428571,11,0.10476190476190476,4,0.0380952380952381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-11-06,Aiken,SC,0,AIKEN COUNTY SHERIFF'S OFFICE,1,480,480,0,1,1,1,0,0,136,120,0.8823529411764706,12,0.08823529411764706,3,0.022058823529411766,0,0.0,1,0.007352941176470588,0,0.0,0,0.0,0,0.0
W,2016-11-06,Maurice River,NJ,0,NEW JERSEY STATE POLICE,1,1295,480,0,0,0,0,1,1,2686,2132,0.7937453462397617,167,0.06217423678332092,316,0.11764705882352941,16,0.005956813104988831,55,0.020476545048399106,0,0.0,0,0.0,0,0.0
W,2016-11-06,Phenix City,AL,0,OPEILKA POLICE DEPARTMENT,0,520,450,0,1,1,1,0,0,82,65,0.7926829268292683,14,0.17073170731707318,3,0.036585365853658534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-11-06,Hensley,WV,0,WEST VIRGINIA STATE POLICE,0,1244,560,0,0,0,0,0,0,667,647,0.9700149925037481,15,0.022488755622188907,4,0.005997001499250375,1,0.0014992503748125937,0,0.0,0,0.0,0,0.0,0,0.0
H,2016-11-06,Santa Ana,CA,0,SANTA ANA POLICE DEPARTMENT,0,1200,960,0,0,1,0,0,0,312,103,0.3301282051282051,6,0.019230769230769232,181,0.5801282051282052,1,0.003205128205128205,19,0.060897435897435896,0,0.0,2,0.00641025641025641,0,0.0
W,2016-11-06,Bowling Green,KY,0,FRANKLIN POLICE DEPARTMENT,1,920,680,0,0,1,1,0,0,24,22,0.9166666666666666,1,0.041666666666666664,0,0.0,0,0.0,1,0.041666666666666664,0,0.0,0,0.0,0,0.0
B,2016-11-07,Philadelphia,PA,0,PHILADELPHIA CITY POLICE DEPARTMENT,1,192,0,1,0,0,0,0,0,6031,3450,0.5720444370751119,1961,0.32515337423312884,505,0.08373404078925552,6,0.000994859890565412,98,0.016249378212568395,11,0.0018239097993699221,0,0.0,0,0.0
H,2016-11-08,Denver,CO,0,AURORA POLICE DEPARTMENT,1,1080,560,0,0,1,1,0,0,685,574,0.8379562043795621,29,0.042335766423357665,54,0.07883211678832117,5,0.0072992700729927005,9,0.013138686131386862,1,0.00145985401459854,13,0.01897810218978102,0,0.0
W,2016-11-08,Ashtabula,OH,0,NORTH KINGSVILLE POLICE DEPARTMENT,1,579,120,0,0,1,0,0,0,5,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0
H,2016-11-08,Azusa,CA,0,EL MONTE POLICE DEPARTMENT,0,730,450,0,0,1,1,0,0,108,37,0.3425925925925926,2,0.018518518518518517,62,0.5740740740740741,0,0.0,4,0.037037037037037035,0,0.0,3,0.027777777777777776,0,0.0
W,2016-11-08,Hays,KS,0,ROOKS COUNTY SHERIFF'S DEPARTMENT,1,0,0,0,1,1,1,1,0,6,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
W,2016-11-09,Show Low,AZ,0,ARIZONA DEPARTMENT OF PUBLIC SAFETY,1,1120,480,0,0,0,0,0,0,1144,908,0.7937062937062938,25,0.021853146853146852,190,0.1660839160839161,11,0.009615384615384616,10,0.008741258741258742,0,0.0,0,0.0,0,0.0
